CN Code;Description;Conventional rate of duty (%);Supplementary unit;Conventional Rate of duty (%);Note;CAS RN;Name;Chapter;Section;Section Name;Chapter Name
9619 00 50;– – Napkins and napkin liners and similar articles;(3);—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9619 00 71;– – – Sanitary towels (pads);(4);—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9619 00 75;– – – Tampons;(4);—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9619 00 79;– – – Other;(4);—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9619 00 81;– – – Napkins and napkin liners for babies;(4);—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9619 00 89;– – – Other (for example, incontinence care articles);(4);—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9620 00;Monopods, bipods, tripods and similar articles:;;;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9620 00 10;"– Of a kind used for digital, photographic or video cameras, cinematographic cameras and projectors; of a kind used for other apparatus of Chapter 90";37;—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9620 00 91;– – Of plastics or of aluminium;6;—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
9620 00 99;– – Other;Free;—;;;;;96;XX;MISCELLANEOUS MANUFACTURED ARTICLES;MISCELLANEOUS MANUFACTURED ARTICLES
1;2;3;4;;;;;1;I;"LIVE ANIMALS; ANIMAL PRODUCTS";LIVE ANIMALS
9701;"Paintings, drawings and pastels, executed entirely by hand, other than drawings of heading 4906 and other than hand-painted or hand-decorated manufactured articles; collages, mosaics and similar decorative plaques:";;;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9701 21 00;– – Paintings, drawings and pastels;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9701 22 00;– – Mosaics;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9701 29 00;– – Other;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9701 91 00;– – Paintings, drawing and pastels;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9701 92 00;– – Mosaics;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9701 99 00;– – Other;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9702;Original engravings, prints and lithographs:;;;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9702 10 00;– Of an age exceeding 100 years;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9702 90 00;– Other;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9703;Original sculpture and statuary, in any material:;;;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9703 10 00;– Of an age exceeding 100 years;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9703 90 00;– Other;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9704 00 00;Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery (stamped paper), and the like, used or unused, other than those of heading 4907;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9705;Collections and collectors’ pieces of archaeological, ethnographic, historical, zoological, botanical, mineralogical, anatomical, paleontological or numismatic interest:;;;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9705 10 00;– Collections and collectors’ pieces of archaeological, ethnographic or historical interest;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9705 21 00;– – Human specimens and parts thereof;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9705 22 00;– – Extinct or endangered species and parts thereof;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9705 29 00;– – Other;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9705 31 00;– – Of an age exceeding 100 years;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9705 39 00;– – Other;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9706;Antiques of an age exceeding 100 years:;;;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9706 10 00;– Of an age exceeding 250 years;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9706 90 00;– Other;Free;—;;;;;97;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES
9880 XX 00;The commodity code shall be composed as follows: — the first four digits shall be 9880 , — the fifth and the sixth digit shall correspond to the Combined Nomenclature chapter to which the goods of the component part belong, — the seventh and the eighth digit shall be 0.;;;;;;;98;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;COMPLETE INDUSTRIAL PLANT
1;2;;;;3;;;1;I;"LIVE ANIMALS; ANIMAL PRODUCTS";LIVE ANIMALS
9905 00 00;– Personal property belonging to natural persons transferring their normal place of residence;;;;(1);;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9919 00 00;– The following goods, other than those mentioned above:;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9930;Goods delivered to vessels and aircraft;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9930 24 00;– Goods of CN Chapters 1 to 24;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9930 27 00;– Goods of CN Chapter 27;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9930 99 00;– Goods classified elsewhere;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9931;Goods delivered for the crew of the offshore installation or for the operation of the engines, machines and other equipment of the offshore installation;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9931 24 00;– Goods of CN Chapters 1 to 24;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9931 27 00;– Goods of CN Chapter 27;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9931 99 00;– Goods classified elsewhere;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
9950 00 00;Code used only in intra-Union trade, for all transactions during the reference month which are subject of the same invoice whose value is less than € 1 000 , or by small and medium-sized traders;;;;;;;99;XXI;WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES;SPECIAL COMBINED NOMENCLATURE CODES
1;2;3;;;;;;1;I;"LIVE ANIMALS; ANIMAL PRODUCTS";LIVE ANIMALS
2009;Fruit juices or nut juices (including grape must and coconut water) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter:;;;;;;;20;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS
2009 61;– – Of a Brix value not exceeding 30:;;;;;;;20;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS
2009 61 10;– – – Of a value exceeding € 18 per 100 kg net weight:;;;;;;;20;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS
2009 69;– – Other:;;;;;;;20;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS
2009 69 19;– – – – Other:;;;;;;;20;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS
2009 69 51;– – – – – Concentrated:;;;;;;;20;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS
2009 69 59;– – – – – Other:;;;;;;;20;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS
2204;"Wine of fresh grapes, including fortified wines; grape must other than that of heading 2009 :";;;;;;;22;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";BEVERAGES, SPIRITS AND VINEGAR
2204 30;– Other grape must:;;;;;;;22;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";BEVERAGES, SPIRITS AND VINEGAR
2204 30 92;– – – – Concentrated:;;;;;;;22;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";BEVERAGES, SPIRITS AND VINEGAR
2204 30 94;– – – – Other:;;;;;;;22;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";BEVERAGES, SPIRITS AND VINEGAR
2204 30 96;– – – – Concentrated:;;;;;;;22;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";BEVERAGES, SPIRITS AND VINEGAR
2204 30 98;– – – – Other:;;;;;;;22;IV;"PREPARED FOODSTUFFS; BEVERAGES, SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES; PRODUCTS, WHETHER OR NOT CONTAINING NICOTINE, INTENDED FOR INHALATION WITHOUT COMBUSTION; OTHER NICOTINE CONTAINING PRODUCTS INTENDED FOR THE INTAKE OF NICOTINE INTO THE HUMAN BODY";BEVERAGES, SPIRITS AND VINEGAR
2818 30 00;;;;;;1330-44-5;algeldrate;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2833 22 00;;;;;;61115-28-4;alusulf;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2842 10 00;;;;;;12408-47-8;simaldrate;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2842 90 80;;;;;;0-00-0;almagodrate;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2843 30 00;;;;;;10210-36-3;sodium aurotiosulfate;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2843 90 90;;;;;;15663-27-1;cisplatin;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2844 43 20;;;;;;0-00-0;fibrinogen (125I);28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2844 43 80;;;;;;10043-49-9;gold (198Au), colloidal;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2845 20 00;;;;;;12448-24-7;sodium borocaptate (10B);28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2845 90 10;;;;;;35523-45-6;fludalanine;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2846 90 60;;;;;;72573-82-1;gadoteric acid;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2852 10 00;;;;;;54-64-8;thiomersal;28;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES"
2902 19 00;;;;;;75-19-4;cyclopropane;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2902 90 00;;;;;;75078-91-0;temarotene;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2903 49 30;;;;;;76-19-7;perflutren;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2903 77 60;;;;;;76-14-2;cryofluorane;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2903 78 00;;;;;;307-43-7;perflubrodec;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2903 79 30;;;;;;124-72-1;teflurane;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2903 79 80;;;;;;151-67-7;halothane;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2903 89 80;;;;;;306-94-5;perflunafene;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2903 92 00;;;;;;50-29-3;clofenotane;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2903 99 80;;;;;;53-19-0;mitotane;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2904 10 00;;;;;;5560-69-0;ethyl dibunate;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2904 99 00;;;;;;124-88-9;dimethiodal sodium;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2905 29 90;;;;;;77-75-8;methylpentynol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2905 39 95;;;;;;55-98-1;busulfan;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2905 49 00;;;;;;299-75-2;treosulfan;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2905 51 00;;;;;;113-18-8;ethchlorvynol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2905 59 98;;;;;;52-51-7;bronopol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2906 11 00;;;;;;89-78-1;racementhol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2906 19 00;;;;;;67-96-9;dihydrotachysterol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2906 29 00;;;;;;79-93-6;phenaglycodol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2907 19 90;;;;;;1300-94-3;amylmetacresol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2907 29 00;;;;;;56-53-1;diethylstilbestrol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2908 19 00;;;;;;59-50-7;chlorocresol;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2908 99 00;;;;;;4444-23-9;persilic acid;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2909 19 90;;;;;;76-38-0;methoxyflurane;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2909 20 00;;;;;;56689-41-9;aliflurane;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2909 30 90;;;;;;569-57-3;chlorotrianisene;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2909 49 80;;;;;;59-47-2;mephenesin;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2909 50 00;;;;;;103-16-2;monobenzone;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2910 40 00;;;;;;60-57-1;dieldrin;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2910 90 00;;;;;;1954-28-5;etoglucid;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2911 00 00;;;;;;78-12-6;petrichloral;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2912 19 00;;;;;;111-30-8;glutaral;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2914 19 90;;;;;;6809-52-5;teprenone;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2914 29 00;;;;;;2226-11-1;bornelone;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2914 39 00;;;;;;82-66-6;diphenadione;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2914 40 90;;;;;;128-20-1;eltanolone;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2914 50 00;;;;;;70-70-2;paroxypropione;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2914 62 00;;;;;;303-98-0;ubidecarenone;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2914 69 80;;;;;;117-10-2;dantron;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2914 79 00;;;;;;130-37-0;menadione sodium bisulfite;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2915 39 00;;;;;;102-76-1;triacetin;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
2915 70 40;;;;;;555-44-2;tripalmitin;29;VI;PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES;ORGANIC CHEMICALS
